URL,ID,Title,Adress,Built_in_Year,Floors,Type,Price,Location,Bath(s),Area,Purpose,Bedroom(s),Added,img_URLS
https://www.zameen.com/Property/askari_5_askari_5_sector_j_2700_square_feet_flat_in_askari_5_sector_j_is_available-44474276-17289-1.html,44474276,2700 Square Feet Flat In Askari 5 - Sector J Is Available,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,Flat,4 Crore,"Cantt, Karachi, Sindh",3,300 Sq. Yd.,For Sale,3,6 days ago,"https://media.zameen.com/thumbnails/212371503-800x600.jpeg,https://media.zameen.com/thumbnails/212371503-800x600.jpeg,https://media.zameen.com/thumbnails/212371532-800x600.jpeg,https://media.zameen.com/thumbnails/212371933-800x600.jpeg,https://img.youtube.com/vi/ocoXiZgm3EY/sddefault.jpg,https://img.youtube.com/vi/ocoXiZgm3EY/default.jpg"
https://www.zameen.com/Property/malir_cantonment_dohs_phase_1_for_sale_west_open_double_storey_2_unit_house_is_available_dohs_phase_1_malir_cantt-45714545-9586-1.html,45714545,For Sale West Open Double Storey 2 Unit House is Available DOHS Phase 1 Malir cantt,"DOHS Phase 1, Malir Cantonment, Cantt, Karachi, Sindh",2010,2,House,12.75 Crore,"Cantt, Karachi, Sindh",6,550 Sq. Yd.,For Sale,6,2 weeks ago,"https://media.zameen.com/thumbnails/221563148-800x600.jpeg,https://media.zameen.com/thumbnails/221563148-800x600.jpeg,https://media.zameen.com/thumbnails/221563166-800x600.jpeg,https://media.zameen.com/thumbnails/221563179-800x600.jpeg"
https://www.zameen.com/Property/askari_5_askari_5_sector_j_a_stunning_flat_is_up_for_grabs_in_askari_5_sector_j_karachi-45521134-17289-1.html,45521134,A Stunning Flat Is Up For Grabs In Askari 5 - Sector J Karachi,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,Flat,4.15 Crore,"Cantt, Karachi, Sindh",3,300 Sq. Yd.,For Sale,3,2 weeks ago,"https://media.zameen.com/thumbnails/219844634-800x600.jpeg,https://media.zameen.com/thumbnails/219844634-800x600.jpeg,https://media.zameen.com/thumbnails/219844648-800x600.jpeg,https://media.zameen.com/thumbnails/219844649-800x600.jpeg,https://img.youtube.com/vi/NrxzdzSmi6w/sddefault.jpg,https://img.youtube.com/vi/NrxzdzSmi6w/default.jpg"
https://www.zameen.com/Property/dha_phase_8_al_murtaza_commercial_area_brand_new_-45435211-10370-1.html,45435211,BRAND NEW,"Al-Murtaza Commercial Area, DHA Phase 8, DHA Defence, Karachi, Sindh",2022,in Building5,Flat,3.8 Crore,"DHA Defence, Karachi, Sindh",3,200 Sq. Yd.,For Sale,3,6 days ago,"https://media.zameen.com/thumbnails/219109130-800x600.jpeg,https://media.zameen.com/thumbnails/219109130-800x600.jpeg,https://media.zameen.com/thumbnails/219109142-800x600.jpeg,https://media.zameen.com/thumbnails/219109150-800x600.jpeg,https://img.youtube.com/vi/o-j334go9Ik/sddefault.jpg,https://img.youtube.com/vi/o-j334go9Ik/default.jpg"
https://www.zameen.com/Property/d_h_a_dha_phase_6_reserve_a_centrally_located_house_of_500_square_yards_in_dha_phase_6-42791348-1483-1.html,42791348,Reserve A Centrally Located House Of 500 Square Yards In DHA Phase 6,"DHA Phase 6, DHA Defence, Karachi, Sindh",,,House,16 Crore,"DHA Defence, Karachi, Sindh",-,500 Sq. Yd.,For Sale,-,6 days ago,"https://media.zameen.com/thumbnails/212638435-800x600.jpeg,https://media.zameen.com/thumbnails/212638435-800x600.jpeg,https://media.zameen.com/thumbnails/212638432-800x600.jpeg,https://media.zameen.com/thumbnails/212638424-800x600.jpeg"
https://www.zameen.com/Property/askari_5_askari_5_sector_j_ideally_located_west_open_house_for_sale_in_askari_5_sector_j_available-44881945-17289-1.html,44881945,Ideally Located West Open House For sale In Askari 5 - Sector J Available,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,House,7.15 Crore,"Cantt, Karachi, Sindh",5,375 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/214470842-800x600.jpeg,https://media.zameen.com/thumbnails/214470842-800x600.jpeg,https://media.zameen.com/thumbnails/214470854-800x600.jpeg,https://media.zameen.com/thumbnails/214470863-800x600.jpeg,https://img.youtube.com/vi/WNRSoiP1vJc/sddefault.jpg,https://img.youtube.com/vi/WNRSoiP1vJc/default.jpg"
https://www.zameen.com/Property/malir_cantonment_askari_5_spacious_east_open_flat_is_available_in_askari_5_for_sale-44881881-6655-1.html,44881881,Spacious East Open Flat Is Available In Askari 5 For sale,"Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,Flat,4.6 Crore,"Cantt, Karachi, Sindh",4,333 Sq. Yd.,For Sale,4,2 weeks ago,"https://media.zameen.com/thumbnails/214470346-800x600.jpeg,https://media.zameen.com/thumbnails/214470346-800x600.jpeg,https://media.zameen.com/thumbnails/214470360-800x600.jpeg,https://media.zameen.com/thumbnails/214470370-800x600.jpeg,https://img.youtube.com/vi/2qsY5Qnok7k/sddefault.jpg,https://img.youtube.com/vi/2qsY5Qnok7k/default.jpg"
https://www.zameen.com/Property/askari_5_askari_5_sector_g_centrally_located_house_in_askari_5_sector_g_is_available_for_sale-45523743-12242-1.html,45523743,Centrally Located House In Askari 5 - Sector G Is Available For sale,"Askari 5 - Sector G, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,House,8.75 Crore,"Cantt, Karachi, Sindh",5,500 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/219866430-800x600.jpeg,https://media.zameen.com/thumbnails/219866430-800x600.jpeg,https://media.zameen.com/thumbnails/219866447-800x600.jpeg,https://media.zameen.com/thumbnails/219866460-800x600.jpeg,https://img.youtube.com/vi/QLFADrO9KX0/sddefault.jpg,https://img.youtube.com/vi/QLFADrO9KX0/default.jpg"
https://www.zameen.com/Property/d_h_a_dha_phase_6_own_a_corner_house_in_250_square_yards_karachi-45326047-1483-1.html,45326047,Own A Corner House In 250 Square Yards Karachi,"DHA Phase 6, DHA Defence, Karachi, Sindh",,,House,6.5 Crore,"DHA Defence, Karachi, Sindh",5,250 Sq. Yd.,For Sale,4,6 days ago,"https://media.zameen.com/thumbnails/218180122-800x600.jpeg,https://media.zameen.com/thumbnails/218180122-800x600.jpeg,https://media.zameen.com/thumbnails/218180139-800x600.jpeg,https://media.zameen.com/thumbnails/218180152-800x600.jpeg,https://img.youtube.com/vi/k2uavx6TrvY/sddefault.jpg,https://img.youtube.com/vi/k2uavx6TrvY/default.jpg"
https://www.zameen.com/Property/askari_5_askari_5_sector_j_375_square_yards_house_in_askari_5_sector_j_for_sale-45521126-17289-1.html,45521126,375 Square Yards House In Askari 5 - Sector J For sale,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,House,7.25 Crore,"Cantt, Karachi, Sindh",5,375 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/219844535-800x600.jpeg,https://media.zameen.com/thumbnails/219844535-800x600.jpeg,https://media.zameen.com/thumbnails/219844551-800x600.jpeg,https://media.zameen.com/thumbnails/219844552-800x600.jpeg,https://img.youtube.com/vi/NvovHa5wrgg/sddefault.jpg,https://img.youtube.com/vi/NvovHa5wrgg/default.jpg"
https://www.zameen.com/Property/scheme_33_sector_18_a_quetta_town_sector_18_a_prime_location_400_square_yards_house_for_sale_in_the_perfect_location_of_quetta_town_sector_18_a-45794249-9193-1.html,45794249,Prime Location 400 Square Yards House For sale In The Perfect Location Of Quetta Town - Sector 18-A,"Quetta Town - Sector 18-A, Scheme 33 - Sector 18-A, Scheme 33, Karachi, Sindh",,,House,5.7 Crore,"Scheme 33, Karachi, Sindh",8,400 Sq. Yd.,For Sale,7,6 days ago,"https://media.zameen.com/thumbnails/222285116-800x600.jpeg,https://media.zameen.com/thumbnails/222285116-800x600.jpeg,https://media.zameen.com/thumbnails/222285128-800x600.jpeg,https://media.zameen.com/thumbnails/222285136-800x600.jpeg,https://img.youtube.com/vi/Wn3FlZDtB6s/sddefault.jpg,https://img.youtube.com/vi/Wn3FlZDtB6s/default.jpg"
https://www.zameen.com/Property/askari_5_askari_5_sector_g_affordable_prime_location_house_available_for_sale_in_askari_5_sector_g-44881901-12242-1.html,44881901,Affordable Prime Location House Available For sale In Askari 5 - Sector G,"Askari 5 - Sector G, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,House,8.5 Crore,"Cantt, Karachi, Sindh",5,500 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/214470494-800x600.jpeg,https://media.zameen.com/thumbnails/214470494-800x600.jpeg,https://media.zameen.com/thumbnails/214470511-800x600.jpeg,https://media.zameen.com/thumbnails/214470524-800x600.jpeg,https://img.youtube.com/vi/-6z0HAVX2Jk/sddefault.jpg,https://img.youtube.com/vi/-6z0HAVX2Jk/default.jpg"
https://www.zameen.com/Property/askari_5_askari_5_sector_j_house_of_375_square_yards_for_sale_in_askari_5_sector_j-45521129-17289-1.html,45521129,House Of 375 Square Yards For sale In Askari 5 - Sector J,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,House,7.5 Crore,"Cantt, Karachi, Sindh",5,375 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/219844560-800x600.jpeg,https://media.zameen.com/thumbnails/219844560-800x600.jpeg,https://media.zameen.com/thumbnails/219844571-800x600.jpeg,https://media.zameen.com/thumbnails/219844579-800x600.jpeg,https://img.youtube.com/vi/pAqzMKdJdhA/sddefault.jpg,https://img.youtube.com/vi/pAqzMKdJdhA/default.jpg"
https://www.zameen.com/Property/askari_5_askari_5_sector_j_reserve_a_flat_of_3300_square_feet_now_in_askari_5_sector_j-45521133-17289-1.html,45521133,Reserve A Flat Of 3300 Square Feet Now In Askari 5 - Sector J,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,Flat,5 Crore,"Cantt, Karachi, Sindh",4,367 Sq. Yd.,For Sale,4,2 weeks ago,"https://media.zameen.com/thumbnails/219844619-800x600.jpeg,https://media.zameen.com/thumbnails/219844619-800x600.jpeg,https://media.zameen.com/thumbnails/219844632-800x600.jpeg,https://media.zameen.com/thumbnails/219844633-800x600.jpeg,https://img.youtube.com/vi/37Unz53aVYU/sddefault.jpg,https://img.youtube.com/vi/37Unz53aVYU/default.jpg"
https://www.zameen.com/Property/askari_5_askari_5_sector_j_centrally_located_corner_house_in_askari_5_sector_j_is_available_for_sale-44881919-17289-1.html,44881919,Centrally Located Corner House In Askari 5 - Sector J Is Available For sale,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,House,7.3 Crore,"Cantt, Karachi, Sindh",5,375 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/214470628-800x600.jpeg,https://media.zameen.com/thumbnails/214470628-800x600.jpeg,https://media.zameen.com/thumbnails/214470642-800x600.jpeg,https://media.zameen.com/thumbnails/214470652-800x600.jpeg,https://img.youtube.com/vi/O0_LIJM5kx4/sddefault.jpg,https://img.youtube.com/vi/O0_LIJM5kx4/default.jpg"
https://www.zameen.com/Property/malir_falaknaz_presidency_falaknaz_presidency-45336760-9700-1.html,45336760,falaknaz presidency,"Falaknaz Presidency, Malir, Karachi, Sindh",2019,in Building9,Flat,98 Lakh,"Malir, Karachi, Sindh",2,133 Sq. Yd.,For Sale,2,6 days ago,"https://media.zameen.com/thumbnails/218273173-800x600.jpeg,https://media.zameen.com/thumbnails/218273173-800x600.jpeg,https://media.zameen.com/thumbnails/218273181-800x600.jpeg,https://media.zameen.com/thumbnails/218273182-800x600.jpeg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_19_get_an_attractive_corner_flat_in_karachi_under_rs_16_650_000-45375129-10030-1.html,45375129,"Get An Attractive Corner Flat In Karachi Under Rs. 16,650,000","Bahria Town - Precinct 19, Bahria Town Karachi, Karachi, Sindh",,,Flat,1.67 Crore,"Bahria Town Karachi, Karachi, Sindh",3,206 Sq. Yd.,For Sale,3,6 days ago,"https://media.zameen.com/thumbnails/218576117-800x600.jpeg,https://media.zameen.com/thumbnails/218576117-800x600.jpeg,https://media.zameen.com/thumbnails/218576125-800x600.jpeg,https://media.zameen.com/thumbnails/218576126-800x600.jpeg,https://img.youtube.com/vi/wwcvi8_p1D8/sddefault.jpg,https://img.youtube.com/vi/wwcvi8_p1D8/default.jpg"
https://www.zameen.com/Property/naya_nazimabad_naya_nazimabad_block_b_single_story_120_sq_yards_west_open_house_available_for_sell_-45225050-14292-1.html,45225050,Single Story 120 Sq Yards West Open House Available for sell.,"Naya Nazimabad - Block B, Naya Nazimabad, Karachi, Sindh",,,House,2.18 Crore,"Naya Nazimabad, Karachi, Sindh",2,120 Sq. Yd.,For Sale,2,6 days ago,"https://media.zameen.com/thumbnails/217374261-800x600.jpeg,https://media.zameen.com/thumbnails/217374261-800x600.jpeg,https://media.zameen.com/thumbnails/217374272-800x600.jpeg,https://media.zameen.com/thumbnails/217374273-800x600.jpeg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_10_a_reasonable_price_villa_in_precinct_10a_bahria_town_karachi-45396427-18125-1.html,45396427,Reasonable Price Villa In Precinct-10a Bahria Town Karachi,"Bahria Town - Precinct 10-A, Bahria Town Karachi, Karachi, Sindh",,2,House,1.69 Crore,"Bahria Town Karachi, Karachi, Sindh",4,200 Sq. Yd.,For Sale,3,5 days ago,"https://media.zameen.com/thumbnails/218792643-800x600.jpeg,https://media.zameen.com/thumbnails/218792643-800x600.jpeg,https://media.zameen.com/thumbnails/218792645-800x600.jpeg,https://media.zameen.com/thumbnails/218792648-800x600.jpeg"
https://www.zameen.com/Property/emaar_crescent_bay_emaar_coral_towers_partial_sea_facing_apartment_available_for_sale-45717315-10721-1.html,45717315,PARTIAL SEA Facing Apartment Available For Sale,"Emaar Coral Towers, Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",,in Building,Flat,4.65 Crore,"DHA Defence, Karachi, Sindh",3,167 Sq. Yd.,For Sale,2,2 weeks ago,"https://media.zameen.com/thumbnails/221594541-800x600.jpeg,https://media.zameen.com/thumbnails/221594541-800x600.jpeg,https://media.zameen.com/thumbnails/221594543-800x600.jpeg,https://media.zameen.com/thumbnails/221594564-800x600.jpeg"
https://www.zameen.com/Property/bahria_sports_city_bahria_town_precinct_35_ideally_located_house_of_350_square_yards_is_available_for_sale_in_karachi-45008014-11868-1.html,45008014,Ideally Located House Of 350 Square Yards Is Available For sale In Karachi,"Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",,,House,2 Crore,"Bahria Town Karachi, Karachi, Sindh",4,350 Sq. Yd.,For Sale,4,5 days ago,"https://media.zameen.com/thumbnails/215597062-800x600.jpeg,https://media.zameen.com/thumbnails/215597062-800x600.jpeg,https://media.zameen.com/thumbnails/215597070-800x600.jpeg,https://media.zameen.com/thumbnails/215597071-800x600.jpeg"
https://www.zameen.com/Property/dha_phase_6_bukhari_commercial_area_bukhari_commercial_2_bedrooms_apartment_available_for_sale_-45627779-6674-1.html,45627779,Bukhari Commercial 2 bedrooms Apartment available for sale,"Bukhari Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",,,Flat,1.3 Crore,"DHA Defence, Karachi, Sindh",2,100 Sq. Yd.,For Sale,2,2 weeks ago,"https://media.zameen.com/thumbnails/220770869-800x600.jpeg,https://media.zameen.com/thumbnails/220770869-800x600.jpeg,https://media.zameen.com/thumbnails/220770887-800x600.jpeg,https://media.zameen.com/thumbnails/220770901-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_6_very_well_maintained_bungalow_for_sale_in_phase_vi_defence_karachi-42739945-1483-1.html,42739945,Very Well Maintained Bungalow For Sale In Phase VI Defence Karachi,"DHA Phase 6, DHA Defence, Karachi, Sindh",,,House,12 Crore,"DHA Defence, Karachi, Sindh",5,500 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/205415034-800x600.jpeg,https://media.zameen.com/thumbnails/205415034-800x600.jpeg,https://media.zameen.com/thumbnails/205415067-800x600.jpeg,https://media.zameen.com/thumbnails/205415641-800x600.jpeg"
https://www.zameen.com/Property/korangi_allahwala_town_ideal_prime_location_flat_for_sale_in_allahwala_town-45816821-7056-1.html,45816821,Ideal Prime Location Flat For sale In Allahwala Town,"Allahwala Town, Korangi, Karachi, Sindh",,in Building3,Flat,29 Lakh,"Korangi, Karachi, Sindh",2,45 Sq. Yd.,For Sale,2,5 days ago,"https://media.zameen.com/thumbnails/222464901-800x600.jpeg,https://media.zameen.com/thumbnails/222464901-800x600.jpeg,https://media.zameen.com/thumbnails/222464900-800x600.jpeg,https://media.zameen.com/thumbnails/222464844-800x600.jpeg,https://img.youtube.com/vi/adCG_MZYqO4/sddefault.jpg,https://img.youtube.com/vi/adCG_MZYqO4/default.jpg"
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_7_2_bd_dd_flat_for_sale_in_liberty_terrace_safoora_chowrangy-45087014-6831-1.html,45087014,2 Bd Dd Flat for Sale in Liberty Terrace Safoora Chowrangy,"Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar, Karachi, Sindh",,,Flat,65 Lakh,"Gulistan-e-Jauhar, Karachi, Sindh",2,122 Sq. Yd.,For Sale,2,2 weeks ago,"https://media.zameen.com/thumbnails/216228883-800x600.jpeg,https://media.zameen.com/thumbnails/216228883-800x600.jpeg,https://media.zameen.com/thumbnails/216228895-800x600.jpeg,https://media.zameen.com/thumbnails/216228896-800x600.jpeg"
https://www.zameen.com/Property/korangi_korangi_sector_31_g_on_excellent_location_korangi_sector_31_g_flat_sized_756_square_feet_is_available-45816870-12457-1.html,45816870,On Excellent Location Korangi - Sector 31-G Flat Sized 756 Square Feet Is Available,"Korangi - Sector 31-G, Korangi, Karachi, Sindh",,in Building4,Flat,44 Lakh,"Korangi, Karachi, Sindh",2,84 Sq. Yd.,For Sale,2,5 days ago,"https://media.zameen.com/thumbnails/222467954-800x600.jpeg,https://media.zameen.com/thumbnails/222467954-800x600.jpeg,https://media.zameen.com/thumbnails/222467967-800x600.jpeg,https://media.zameen.com/thumbnails/222467937-800x600.jpeg,https://img.youtube.com/vi/-cfhNl9yTkY/sddefault.jpg,https://img.youtube.com/vi/-cfhNl9yTkY/default.jpg"
https://www.zameen.com/Property/gulshan_e_kaneez_fatima_gulshan_e_kaneez_fatima_block_1_prime_location_in_gulshan_e_kaneez_fatima_block_1_flat_for_sale_sized_1800_square_feet-45814257-13851-1.html,45814257,Prime Location In Gulshan-e-Kaneez Fatima - Block 1 Flat For sale Sized 1800 Square Feet,"Gulshan-e-Kaneez Fatima - Block 1, Gulshan-e-Kaneez Fatima, Scheme 33, Karachi, Sindh",,,Flat,1.45 Crore,"Scheme 33, Karachi, Sindh",3,200 Sq. Yd.,For Sale,3,5 days ago,"https://media.zameen.com/thumbnails/222442638-800x600.jpeg,https://media.zameen.com/thumbnails/222442638-800x600.jpeg,https://media.zameen.com/thumbnails/222442652-800x600.jpeg,https://media.zameen.com/thumbnails/222442653-800x600.jpeg,https://img.youtube.com/vi/8bfC8yw8OKU/sddefault.jpg,https://img.youtube.com/vi/8bfC8yw8OKU/default.jpg"
https://www.zameen.com/Property/malir_falcon_complex_new_malir_ih_independent_house_available_for_sale_in_falcon_complex__new_malir_-43514803-9582-1.html,43514803,IH Independent House Available For Sale in Falcon Complex (New Malir),"Falcon Complex New Malir, Malir, Karachi, Sindh",,,House,9.5 Crore,"Malir, Karachi, Sindh",6,500 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/212220900-800x600.jpeg,https://media.zameen.com/thumbnails/212220900-800x600.jpeg,https://media.zameen.com/thumbnails/212221047-800x600.jpeg,https://media.zameen.com/thumbnails/212221934-800x600.jpeg,https://img.youtube.com/vi/ZUMD_wfUp4s/sddefault.jpg,https://img.youtube.com/vi/ZUMD_wfUp4s/default.jpg"
https://www.zameen.com/Property/malir_falcon_complex_new_malir_stunning_350_square_yards_house_in_falcon_complex_new_malir_available-43544581-9582-1.html,43544581,Stunning 350 Square Yards House In Falcon Complex New Malir Available,"Falcon Complex New Malir, Malir, Karachi, Sindh",,,House,8 Crore,"Malir, Karachi, Sindh",5,350 Sq. Yd.,For Sale,4,2 weeks ago,"https://media.zameen.com/thumbnails/212220949-800x600.jpeg,https://media.zameen.com/thumbnails/212220949-800x600.jpeg,https://media.zameen.com/thumbnails/212221005-800x600.jpeg,https://media.zameen.com/thumbnails/218652205-800x600.jpeg,https://img.youtube.com/vi/XoMriK0B2ls/sddefault.jpg,https://img.youtube.com/vi/XoMriK0B2ls/default.jpg"
https://www.zameen.com/Property/karachi_navy_housing_scheme_karsaz_get_in_touch_now_to_buy_a_flat_in_navy_housing_scheme_karsaz_navy_housing_scheme_karsaz-44085876-11579-1.html,44085876,Get In Touch Now To Buy A Flat In Navy Housing Scheme Karsaz Navy Housing Scheme Karsaz,"Navy Housing Scheme Karsaz, Karachi, Sindh",,,Flat,8.2 Crore,"Navy Housing Scheme Karsaz, Karachi, Sindh",6,467 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/199298351-800x600.jpeg,https://media.zameen.com/thumbnails/199298351-800x600.jpeg,https://media.zameen.com/thumbnails/199298340-800x600.jpeg,https://media.zameen.com/thumbnails/199298311-800x600.jpeg"
https://www.zameen.com/Property/dha_phase_8_dha_phase_8_zone_a_500_square_yards_house_for_sale_in_dha_phase_8_zone_a_karachi-43685744-6677-1.html,43685744,500 Square Yards House For Sale In DHA Phase 8 - Zone A Karachi,"DHA Phase 8 - Zone A, DHA Phase 8, DHA Defence, Karachi, Sindh",,,House,20 Crore,"DHA Defence, Karachi, Sindh",6,500 Sq. Yd.,For Sale,6,2 weeks ago,"https://media.zameen.com/thumbnails/213007711-800x600.jpeg,https://media.zameen.com/thumbnails/213007711-800x600.jpeg,https://media.zameen.com/thumbnails/213007736-800x600.jpeg,https://media.zameen.com/thumbnails/213007988-800x600.jpeg,https://img.youtube.com/vi/yGx8Z5FSCiY/sddefault.jpg,https://img.youtube.com/vi/yGx8Z5FSCiY/default.jpg"
https://www.zameen.com/Property/karachi_bahria_town_karachi_studio_apartment_is_available_for_sale_in_bahria_town_karachi-44831187-8298-1.html,44831187,Studio Apartment Is Available For Sale In Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",,in Building,Flat,30 Lakh,"Bahria Town Karachi, Karachi, Sindh",1,33 Sq. Yd.,For Sale,-,5 days ago,"https://media.zameen.com/thumbnails/213975416-800x600.jpeg,https://media.zameen.com/thumbnails/213975416-800x600.jpeg,https://media.zameen.com/thumbnails/213975425-800x600.jpeg,https://media.zameen.com/thumbnails/213975426-800x600.jpeg,https://img.youtube.com/vi/KUJFE7ZfKwE/sddefault.jpg,https://img.youtube.com/vi/KUJFE7ZfKwE/default.jpg"
https://www.zameen.com/Property/emaar_crescent_bay_emaar_coral_towers_2_bedroom_apartment_for_sale-45719756-10721-1.html,45719756,2 Bedroom Apartment For Sale,"Emaar Coral Towers, Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",,in Building,Flat,4.5 Crore,"DHA Defence, Karachi, Sindh",3,167 Sq. Yd.,For Sale,2,2 weeks ago,"https://media.zameen.com/thumbnails/221619685-800x600.jpeg,https://media.zameen.com/thumbnails/221619685-800x600.jpeg,https://media.zameen.com/thumbnails/221619695-800x600.jpeg,https://media.zameen.com/thumbnails/221619705-800x600.jpeg"
https://www.zameen.com/Property/askari_5_askari_5_sector_j_get_your_dream_flat_in_askari_5_sector_j_karachi-43501685-17289-1.html,43501685,Get Your Dream Flat In Askari 5 - Sector J Karachi,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,Flat,3.75 Crore,"Cantt, Karachi, Sindh",4,289 Sq. Yd.,For Sale,3,2 weeks ago,"https://media.zameen.com/thumbnails/206080900-800x600.jpeg,https://media.zameen.com/thumbnails/206080900-800x600.jpeg,https://media.zameen.com/thumbnails/206080973-800x600.jpeg,https://media.zameen.com/thumbnails/206082264-800x600.jpeg,https://img.youtube.com/vi/HDEJ6h61jio/sddefault.jpg,https://img.youtube.com/vi/HDEJ6h61jio/default.jpg"
https://www.zameen.com/Property/d_h_a_dha_phase_8_prime_location_500_square_yards_house_in_central_dha_phase_8_for_sale-45235464-1485-1.html,45235464,Prime Location 500 Square Yards House In Central DHA Phase 8 For sale,"DHA Phase 8, DHA Defence, Karachi, Sindh",,,House,17 Crore,"DHA Defence, Karachi, Sindh",7,500 Sq. Yd.,For Sale,5,5 days ago,"https://media.zameen.com/thumbnails/217474863-800x600.jpeg,https://media.zameen.com/thumbnails/217474863-800x600.jpeg,https://media.zameen.com/thumbnails/217475115-800x600.jpeg,https://media.zameen.com/thumbnails/217477137-800x600.jpeg,https://img.youtube.com/vi/OyuA5GKIk-c/sddefault.jpg,https://img.youtube.com/vi/OyuA5GKIk-c/default.jpg"
https://www.zameen.com/Property/askari_5_askari_5_sector_j_brand_new_brigadier_house_for_sale_in_sector_j_askari_5_malir_cantt_karachi-43474206-17289-1.html,43474206,Brand New Brigadier House For Sale In Sector J Askari 5 Malir Cantt Karachi,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,House,7.5 Crore,"Cantt, Karachi, Sindh",6,375 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/212221180-800x600.jpeg,https://media.zameen.com/thumbnails/212221180-800x600.jpeg,https://media.zameen.com/thumbnails/212221215-800x600.jpeg,https://media.zameen.com/thumbnails/212221907-800x600.jpeg,https://img.youtube.com/vi/RZU3qekSrms/sddefault.jpg,https://img.youtube.com/vi/RZU3qekSrms/default.jpg"
https://www.zameen.com/Property/d_h_a_dha_phase_6_fully_maintained_600_yards_2_unit_bungalow_for_sale-45214434-1483-1.html,45214434,Fully Maintained 600 Yards 2 Unit Bungalow For Sale,"DHA Phase 6, DHA Defence, Karachi, Sindh",,,House,12.5 Crore,"DHA Defence, Karachi, Sindh",5,500 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/221367735-800x600.jpeg,https://media.zameen.com/thumbnails/221367735-800x600.jpeg,https://media.zameen.com/thumbnails/221367740-800x600.jpeg,https://media.zameen.com/thumbnails/221367738-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_6_500_yards_outclass_bungalow_for_sale_with_20_kv_solar_panel-42815227-1483-1.html,42815227,500 Yards Outclass Bungalow For Sale with 20 KV Solar Panel,"DHA Phase 6, DHA Defence, Karachi, Sindh",2010,,House,12.5 Crore,"DHA Defence, Karachi, Sindh",5,500 Sq. Yd.,For Sale,4,2 weeks ago,"https://media.zameen.com/thumbnails/212978484-800x600.jpeg,https://media.zameen.com/thumbnails/212978484-800x600.jpeg,https://media.zameen.com/thumbnails/212978485-800x600.jpeg,https://media.zameen.com/thumbnails/212978497-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_7_fully_maintained_house_for_sale_in_phase_7-45152733-1484-1.html,45152733,Fully Maintained House For Sale in Phase 7,"DHA Phase 7, DHA Defence, Karachi, Sindh",,,House,9.75 Crore,"DHA Defence, Karachi, Sindh",4,500 Sq. Yd.,For Sale,4,2 weeks ago,"https://media.zameen.com/thumbnails/216735701-800x600.jpeg,https://media.zameen.com/thumbnails/216735701-800x600.jpeg,https://media.zameen.com/thumbnails/216735692-800x600.jpeg,https://media.zameen.com/thumbnails/216735704-800x600.jpeg"
